id_vaca;id_toro;id_cria;celulas_somaticas;produccion_leche;calidad_patas;calidad_ubres;grasa;proteinas;cs_vaca;pl_vaca;pa_vaca;u_vaca;g_vaca;pr_vaca;cs_toro;pl_toro;pa_toro;u_toro;g_toro;pr_toro
V-604;T-8;C-7595;1728428.0;0.0;4.19;3.28;3.27;3.6;420800.0;0.0;1.56;4.69;3.41;3.38;2.96;-1.56;7.53;1.73;0.03;0.08
V-168;T-15;C-7596;57552.0;41.5;5.4;2.95;3.45;4.0;50000.0;10.13;2.26;4.0;3.15;4.0;0.26;3.14;8.77;2.53;0.09;0.22
V-546;T-7;C-7597;50000.0;55.75;6.05;3.05;3.54;3.53;261839.0;26.89;6.79;2.35;2.93;3.76;-1.12;1.07;6.13;3.79;0.46;0.13
V-553;T-12;C-7598;233852.0;1.61;5.41;5.76;3.71;3.31;212663.0;4.75;1.46;5.4;4.08;3.44;0.12;-0.63;8.5;6.2;0.0;0.11
V-338;T-12;C-7599;208244.0;10.96;6.16;7.02;3.83;3.63;172080.0;30.91;3.85;7.22;3.61;3.46;0.12;-0.63;8.5;6.2;0.0;0.11
V-222;T-12;C-7600;391500.0;17.22;6.09;5.51;3.94;3.93;377709.0;45.55;2.88;4.01;4.35;3.76;0.12;-0.63;8.5;6.2;0.0;0.11
V-153;T-7;C-7601;50000.0;96.96;7.12;6.27;4.13;3.15;187314.0;44.55;7.28;8.53;3.94;3.28;-1.12;1.07;6.13;3.79;0.46;0.13
V-132;T-6;C-7602;50000.0;85.42;4.98;5.4;3.5;3.36;77356.0;16.12;8.17;5.48;3.39;3.5;-1.81;3.91;1.76;5.19;0.06;0.16
V-283;T-9;C-7603;1113548.0;53.18;5.15;6.06;4.17;3.75;467805.0;32.18;4.35;7.09;3.96;3.58;1.21;0.8;6.51;5.35;0.25;0.14
V-399;T-7;C-7604;50000.0;62.17;5.14;2.5;4.19;3.47;50000.0;30.19;3.79;1.58;3.55;3.07;-1.12;1.07;6.13;3.79;0.46;0.13
V-333;T-9;C-7605;1192763.0;53.26;6.78;6.24;4.76;3.7;530707.0;28.54;7.31;7.7;4.41;3.79;1.21;0.8;6.51;5.35;0.25;0.14
V-202;T-14;C-7606;102191.0;0.0;7.41;3.45;3.94;3.86;63793.0;0.0;5.42;3.26;3.52;3.87;0.71;3.14;8.11;4.35;0.13;0.13
V-515;T-13;C-7607;459289.0;0.0;4.7;6.82;3.88;4.0;218864.0;13.81;4.92;5.61;3.8;3.86;1.15;-2.01;3.84;7.61;0.12;0.4
V-474;T-4;C-7608;179231.0;4.77;5.51;5.08;4.55;2.8;254107.0;12.23;4.07;7.38;3.84;2.8;-0.29;-0.63;7.35;2.97;0.63;-0.05
V-484;T-8;C-7609;1494236.0;0.0;6.45;4.08;3.56;3.39;377960.0;17.95;5.86;6.63;3.85;3.42;2.96;-1.56;7.53;1.73;0.03;0.08
V-336;T-13;C-7610;168395.0;0.0;3.91;5.2;3.31;4.0;83742.0;41.47;3.48;3.5;3.2;3.4;1.15;-2.01;3.84;7.61;0.12;0.4
V-74;T-6;C-7611;50000.0;206.94;2.75;5.31;4.06;4.0;50000.0;43.52;3.82;5.67;3.65;4.0;-1.81;3.91;1.76;5.19;0.06;0.16
V-118;T-2;C-7612;180174.0;0.0;3.32;2.06;2.94;2.87;422868.0;0.0;3.93;3.0;2.83;3.15;-0.55;1.58;3.15;1.45;0.32;0.02
V-318;T-2;C-7613;179019.0;98.75;2.39;4.23;4.25;3.23;365138.0;40.2;1.3;7.86;4.25;3.43;-0.55;1.58;3.15;1.45;0.32;0.02
V-46;T-15;C-7614;64638.0;96.51;8.73;3.76;3.68;3.66;50000.0;24.65;8.55;4.94;3.71;3.34;0.26;3.14;8.77;2.53;0.09;0.22
V-26;T-14;C-7615;394047.0;69.35;4.69;2.76;3.39;3.78;211084.0;17.52;1.34;1.69;3.62;3.77;0.71;3.14;8.11;4.35;0.13;0.13
V-522;T-13;C-7616;1136725.0;0.0;2.64;5.52;4.07;4.0;517541.0;55.9;1.85;2.98;4.02;4.0;1.15;-2.01;3.84;7.61;0.12;0.4
V-537;T-8;C-7617;1956188.0;0.0;5.73;1.67;3.73;3.58;471259.0;21.83;4.04;1.52;3.44;3.57;2.96;-1.56;7.53;1.73;0.03;0.08
V-47;T-12;C-7618;429779.0;7.16;4.89;5.86;2.72;3.93;406421.0;19.31;1.52;4.98;2.86;3.56;0.12;-0.63;8.5;6.2;0.0;0.11
V-206;T-12;C-7619;58495.0;17.67;7.52;4.0;2.81;4.0;50000.0;46.22;6.19;2.0;2.83;3.81;0.12;-0.63;8.5;6.2;0.0;0.11
V-481;T-2;C-7620;180351.0;46.34;5.01;2.43;3.55;3.63;370534.0;18.69;5.96;3.36;3.58;4.0;-0.55;1.58;3.15;1.45;0.32;0.02
V-232;T-7;C-7621;50000.0;72.41;4.37;2.76;4.37;3.57;160363.0;34.11;2.81;1.27;3.57;3.29;-1.12;1.07;6.13;3.79;0.46;0.13
V-170;T-14;C-7622;550125.0;51.89;4.94;3.69;3.58;3.61;334810.0;11.95;2.5;2.6;3.6;3.18;0.71;3.14;8.11;4.35;0.13;0.13
V-549;T-11;C-7623;128919.0;0.0;6.64;9.0;3.78;4.0;478658.0;0.0;7.07;8.61;3.64;3.61;-0.75;3.81;6.49;8.09;-0.02;0.07
V-111;T-6;C-7624;50000.0;144.41;5.06;4.11;3.43;3.99;399347.0;31.18;7.6;3.4;3.06;3.73;-1.81;3.91;1.76;5.19;0.06;0.16
V-407;T-2;C-7625;52722.0;0.0;3.06;4.15;4.52;3.49;115286.0;0.0;3.6;6.8;3.89;3.37;-0.55;1.58;3.15;1.45;0.32;0.02
V-13;T-2;C-7626;72822.0;90.07;3.98;4.77;4.02;3.34;171460.0;33.68;4.58;8.29;3.5;3.39;-0.55;1.58;3.15;1.45;0.32;0.02
V-478;T-9;C-7627;885128.0;63.77;6.72;6.16;3.3;3.01;416317.0;39.27;6.34;7.12;3.21;3.0;1.21;0.8;6.51;5.35;0.25;0.14
V-398;T-15;C-7628;394658.0;239.59;6.58;3.32;4.06;3.13;313692.0;53.82;4.14;3.67;4.1;2.81;0.26;3.14;8.77;2.53;0.09;0.22
V-323;T-12;C-7629;242866.0;4.55;5.38;3.7;4.14;3.69;238145.0;13.44;2.46;1.46;4.35;3.38;0.12;-0.63;8.5;6.2;0.0;0.11
V-289;T-14;C-7630;310614.0;159.93;5.37;4.85;3.07;3.74;200953.0;41.14;3.77;4.49;3.17;3.51;0.71;3.14;8.11;4.35;0.13;0.13
V-510;T-11;C-7631;50000.0;260.64;6.22;7.58;3.75;3.52;130329.0;49.92;5.02;8.09;3.59;3.74;-0.75;3.81;6.49;8.09;-0.02;0.07
V-74;T-1;C-7632;81333.0;7.21;4.14;6.23;3.26;3.73;50000.0;43.52;3.82;5.67;3.65;4.0;0.63;-0.82;3.77;6.26;-0.05;0.11
V-529;T-14;C-7633;310111.0;112.89;7.18;5.15;3.68;3.55;181074.0;28.71;5.74;5.49;3.28;3.58;0.71;3.14;8.11;4.35;0.13;0.13
V-583;T-4;C-7634;146539.0;4.3;5.98;5.6;4.27;3.99;203232.0;10.77;3.94;8.61;3.94;3.88;-0.29;-0.63;7.35;2.97;0.63;-0.05
V-24;T-11;C-7635;50000.0;33.56;5.92;6.4;3.73;3.24;114283.0;6.36;5.04;5.91;3.65;3.52;-0.75;3.81;6.49;8.09;-0.02;0.07
V-41;T-9;C-7636;869136.0;68.71;5.56;6.09;3.79;3.74;379604.0;36.83;5.2;7.59;3.8;3.7;1.21;0.8;6.51;5.35;0.25;0.14
V-276;T-11;C-7637;60694.0;91.93;4.16;6.22;4.07;3.5;222320.0;18.56;2.05;4.18;4.07;3.55;-0.75;3.81;6.49;8.09;-0.02;0.07
V-264;T-4;C-7638;375675.0;7.91;6.93;3.58;5.44;3.7;505104.0;22.88;5.68;3.93;4.56;3.45;-0.29;-0.63;7.35;2.97;0.63;-0.05
V-408;T-8;C-7639;1416567.0;0.0;7.5;4.86;2.87;3.81;381278.0;38.64;7.63;8.61;2.99;3.81;2.96;-1.56;7.53;1.73;0.03;0.08
V-381;T-10;C-7640;514596.0;0.0;4.83;4.6;4.21;3.42;420923.0;0.0;7.81;2.96;3.51;3.52;0.3;0.02;2.17;5.74;0.32;0.07
V-92;T-6;C-7641;50000.0;161.05;3.46;5.49;3.75;3.27;50000.0;30.59;5.58;6.49;3.98;3.36;-1.81;3.91;1.76;5.19;0.06;0.16
V-194;T-15;C-7642;211540.0;88.96;8.92;3.97;3.91;3.71;182553.0;23.08;7.83;5.03;3.47;3.31;0.26;3.14;8.77;2.53;0.09;0.22
V-358;T-15;C-7643;60584.0;212.45;7.15;1.7;3.44;3.49;50000.0;47.97;5.29;1.03;3.59;3.59;0.26;3.14;8.77;2.53;0.09;0.22
V-530;T-6;C-7644;50000.0;63.46;3.51;3.86;4.59;3.16;210017.0;13.77;5.11;2.15;4.27;3.23;-1.81;3.91;1.76;5.19;0.06;0.16
V-190;T-13;C-7645;405672.0;0.0;3.31;5.67;3.55;3.86;179974.0;21.55;2.36;3.41;3.81;3.23;1.15;-2.01;3.84;7.61;0.12;0.4
V-344;T-7;C-7646;50000.0;123.9;4.63;5.1;3.79;3.35;237369.0;56.98;3.15;7.26;3.08;3.32;-1.12;1.07;6.13;3.79;0.46;0.13
V-201;T-12;C-7647;210029.0;16.66;5.87;6.18;2.85;3.49;178930.0;42.01;3.23;6.09;3.16;3.21;0.12;-0.63;8.5;6.2;0.0;0.11
V-98;T-13;C-7648;167118.0;0.0;4.15;6.03;3.48;4.0;82958.0;10.41;3.95;3.66;3.34;3.96;1.15;-2.01;3.84;7.61;0.12;0.4
V-503;T-14;C-7649;510262.0;0.0;8.39;5.02;2.78;3.47;293944.0;0.0;7.66;5.22;2.89;3.25;0.71;3.14;8.11;4.35;0.13;0.13
V-656;T-13;C-7650;619590.0;0.0;3.2;4.47;3.75;4.0;315394.0;43.16;2.82;1.83;3.78;3.53;1.15;-2.01;3.84;7.61;0.12;0.4
V-603;T-7;C-7651;50000.0;64.08;6.03;3.07;4.09;2.94;162066.0;32.24;6.04;2.89;3.41;2.8;-1.12;1.07;6.13;3.79;0.46;0.13
V-338;T-5;C-7652;50000.0;81.25;3.17;8.49;4.04;3.21;172080.0;30.91;3.85;7.22;3.61;3.46;-2.31;1.68;2.5;8.56;0.15;0.03
V-329;T-2;C-7653;50000.0;71.74;2.77;3.76;4.06;3.04;50000.0;29.72;2.54;5.92;3.78;3.04;-0.55;1.58;3.15;1.45;0.32;0.02
V-505;T-4;C-7654;286541.0;0.89;4.59;6.04;3.72;3.65;408870.0;2.22;1.4;8.42;3.05;3.83;-0.29;-0.63;7.35;2.97;0.63;-0.05
V-186;T-15;C-7655;57127.0;149.24;5.62;4.36;3.58;4.0;50000.0;35.74;3.29;6.49;3.5;3.55;0.26;3.14;8.77;2.53;0.09;0.22
V-199;T-8;C-7656;300863.0;0.0;8.93;5.19;3.95;2.99;82867.0;29.18;8.85;9.0;3.59;3.22;2.96;-1.56;7.53;1.73;0.03;0.08
V-214;T-12;C-7657;124533.0;6.4;6.44;4.1;3.28;3.76;110793.0;15.94;3.92;2.21;3.34;4.0;0.12;-0.63;8.5;6.2;0.0;0.11
V-337;T-13;C-7658;303898.0;0.0;3.68;7.79;3.61;3.08;137704.0;60.51;4.03;6.71;3.2;2.96;1.15;-2.01;3.84;7.61;0.12;0.4
V-122;T-6;C-7659;50000.0;83.84;5.25;5.77;4.22;3.64;168923.0;18.15;7.8;7.05;3.97;3.47;-1.81;3.91;1.76;5.19;0.06;0.16
V-39;T-15;C-7660;337418.0;10.13;6.68;4.85;3.34;4.0;293690.0;2.53;5.41;7.27;3.08;3.66;0.26;3.14;8.77;2.53;0.09;0.22
V-505;T-5;C-7661;50000.0;5.95;2.12;8.38;3.09;3.61;408870.0;2.22;1.4;8.42;3.05;3.83;-2.31;1.68;2.5;8.56;0.15;0.03
V-318;T-9;C-7662;781455.0;65.53;3.59;6.62;4.21;3.91;365138.0;40.2;1.3;7.86;4.25;3.43;1.21;0.8;6.51;5.35;0.25;0.14
V-651;T-15;C-7663;68185.0;179.41;5.32;2.5;3.35;4.0;50000.0;39.65;2.42;2.98;3.37;3.68;0.26;3.14;8.77;2.53;0.09;0.22
V-150;T-11;C-7664;50000.0;155.85;7.67;7.21;2.94;3.41;122843.0;33.21;8.74;6.74;3.23;3.64;-0.75;3.81;6.49;8.09;-0.02;0.07
V-60;T-13;C-7665;556705.0;0.0;2.42;6.85;3.41;4.0;249834.0;41.97;1.24;7.17;3.63;4.0;1.15;-2.01;3.84;7.61;0.12;0.4
V-626;T-2;C-7666;50000.0;91.73;5.47;3.0;4.37;3.45;50000.0;37.83;8.18;5.01;3.7;3.7;-0.55;1.58;3.15;1.45;0.32;0.02
V-383;T-1;C-7667;83933.0;4.0;4.37;5.88;2.5;3.27;50000.0;22.95;4.65;4.75;2.56;3.48;0.63;-0.82;3.77;6.26;-0.05;0.11
V-106;T-7;C-7668;50000.0;106.98;3.66;2.89;4.81;3.23;374233.0;50.79;1.75;1.6;4.36;3.07;-1.12;1.07;6.13;3.79;0.46;0.13
V-442;T-3;C-7669;1005423.0;71.02;5.92;7.55;4.28;3.3;266027.0;30.79;4.09;6.92;4.1;2.97;2.74;1.31;8.27;7.23;0.26;0.13
V-351;T-5;C-7670;50000.0;0.0;3.69;5.88;4.23;3.64;198719.0;0.0;4.75;3.35;3.82;3.39;-2.31;1.68;2.5;8.56;0.15;0.03
V-88;T-13;C-7671;276546.0;0.0;4.38;6.38;4.33;3.8;132831.0;64.16;5.45;4.49;4.18;3.64;1.15;-2.01;3.84;7.61;0.12;0.4
V-81;T-2;C-7672;50000.0;123.79;4.16;1.52;4.81;3.44;85237.0;44.08;4.7;1.78;4.12;3.53;-0.55;1.58;3.15;1.45;0.32;0.02
V-229;T-8;C-7673;792544.0;0.0;5.54;4.35;3.81;3.21;195927.0;64.99;3.4;6.45;3.55;3.22;2.96;-1.56;7.53;1.73;0.03;0.08
V-249;T-3;C-7674;479036.0;109.22;6.61;5.07;4.79;3.92;140524.0;43.39;5.61;2.24;4.79;4.0;2.74;1.31;8.27;7.23;0.26;0.13
V-292;T-1;C-7675;412539.0;5.31;5.14;7.51;3.11;4.0;256359.0;27.04;7.48;8.26;2.99;3.86;0.63;-0.82;3.77;6.26;-0.05;0.11
V-142;T-15;C-7676;175756.0;116.34;6.12;3.59;3.09;3.86;154333.0;27.6;2.88;5.11;3.09;3.37;0.26;3.14;8.77;2.53;0.09;0.22
V-557;T-12;C-7677;445683.0;21.72;8.71;6.23;3.82;3.67;366907.0;56.57;8.97;7.15;3.54;3.34;0.12;-0.63;8.5;6.2;0.0;0.11
V-419;T-3;C-7678;1280764.0;0.0;5.15;7.54;4.04;3.01;337735.0;0.0;1.83;8.13;3.86;3.04;2.74;1.31;8.27;7.23;0.26;0.13
V-325;T-1;C-7679;146441.0;5.65;6.33;5.61;4.17;4.0;85976.0;31.68;8.1;5.35;4.09;4.0;0.63;-0.82;3.77;6.26;-0.05;0.11
V-333;T-8;C-7680;2000000.0;0.0;6.76;4.34;4.1;3.81;530707.0;28.54;7.31;7.7;4.41;3.79;2.96;-1.56;7.53;1.73;0.03;0.08
V-221;T-6;C-7681;50000.0;0.0;5.17;4.14;3.45;4.0;114027.0;0.0;8.46;2.42;3.49;3.88;-1.81;3.91;1.76;5.19;0.06;0.16
V-606;T-5;C-7682;50000.0;121.8;2.5;7.1;4.56;4.0;50000.0;46.84;2.53;6.33;4.51;4.0;-2.31;1.68;2.5;8.56;0.15;0.03
V-21;T-1;C-7683;112563.0;0.0;6.48;7.48;3.03;2.96;67691.0;0.0;8.99;7.77;3.1;2.94;0.63;-0.82;3.77;6.26;-0.05;0.11
V-627;T-2;C-7684;50000.0;243.06;4.91;2.29;3.54;3.79;88709.0;92.78;7.02;3.6;3.55;3.88;-0.55;1.58;3.15;1.45;0.32;0.02
V-301;T-11;C-7685;50000.0;115.05;3.98;6.55;3.52;3.77;87443.0;26.44;1.59;4.76;3.58;4.0;-0.75;3.81;6.49;8.09;-0.02;0.07
V-358;T-3;C-7686;177238.0;114.69;6.88;4.47;3.58;4.0;50000.0;47.97;5.29;1.03;3.59;3.59;2.74;1.31;8.27;7.23;0.26;0.13
V-12;T-11;C-7687;50000.0;262.75;6.84;6.35;3.12;3.09;149102.0;59.43;6.06;4.46;2.94;3.28;-0.75;3.81;6.49;8.09;-0.02;0.07
V-430;T-13;C-7688;510306.0;0.0;4.92;7.4;3.96;3.13;236728.0;31.57;5.4;6.08;3.7;3.02;1.15;-2.01;3.84;7.61;0.12;0.4
V-507;T-14;C-7689;695669.0;22.28;5.68;4.54;4.18;3.22;370095.0;5.4;2.33;5.05;4.02;3.29;0.71;3.14;8.11;4.35;0.13;0.13
V-654;T-8;C-7690;1206570.0;0.0;7.06;2.55;3.36;3.22;301070.0;32.26;7.03;3.66;3.22;3.11;2.96;-1.56;7.53;1.73;0.03;0.08
V-300;T-3;C-7691;391666.0;137.32;5.61;7.75;4.9;3.15;105143.0;65.2;2.32;7.59;4.21;3.37;2.74;1.31;8.27;7.23;0.26;0.13
V-372;T-5;C-7692;50000.0;234.84;3.01;4.66;2.93;3.5;112694.0;86.06;3.38;1.52;2.89;3.27;-2.31;1.68;2.5;8.56;0.15;0.03
V-419;T-3;C-7693;1254807.0;0.0;5.23;7.17;3.86;3.46;337735.0;0.0;1.83;8.13;3.86;3.04;2.74;1.31;8.27;7.23;0.26;0.13
V-257;T-14;C-7694;175490.0;0.0;8.23;4.41;4.37;3.75;111611.0;0.0;6.86;4.06;4.3;3.41;0.71;3.14;8.11;4.35;0.13;0.13
V-550;T-5;C-7695;50000.0;88.89;3.62;7.63;3.59;3.52;50000.0;32.79;5.06;6.68;3.53;3.19;-2.31;1.68;2.5;8.56;0.15;0.03
V-45;T-13;C-7696;171509.0;0.0;4.66;7.34;3.4;3.84;76419.0;8.03;6.32;7.18;3.4;3.32;1.15;-2.01;3.84;7.61;0.12;0.4
V-215;T-5;C-7697;50000.0;13.41;5.53;5.44;4.31;3.49;107524.0;5.05;7.83;2.49;4.24;3.55;-2.31;1.68;2.5;8.56;0.15;0.03
V-598;T-13;C-7698;577807.0;0.0;2.61;4.16;3.09;4.0;286875.0;46.56;1.8;1.11;3.19;3.71;1.15;-2.01;3.84;7.61;0.12;0.4
V-217;T-2;C-7699;50000.0;46.52;5.54;3.42;4.07;3.39;50000.0;16.46;8.45;5.37;3.45;3.1;-0.55;1.58;3.15;1.45;0.32;0.02
V-209;T-9;C-7700;343606.0;37.57;5.1;5.63;4.17;4.0;141523.0;22.33;3.49;6.97;4.28;4.0;1.21;0.8;6.51;5.35;0.25;0.14
V-350;T-15;C-7701;267185.0;77.53;8.03;4.58;2.85;3.76;211028.0;20.26;7.41;7.55;2.71;3.67;0.26;3.14;8.77;2.53;0.09;0.22
V-273;T-10;C-7702;256427.0;42.28;2.09;5.22;4.42;3.59;186243.0;41.29;2.42;5.08;3.75;3.41;0.3;0.02;2.17;5.74;0.32;0.07
V-99;T-2;C-7703;235494.0;0.0;3.14;2.48;3.75;3.85;484074.0;0.0;3.42;3.77;3.17;4.0;-0.55;1.58;3.15;1.45;0.32;0.02
V-555;T-11;C-7704;50000.0;174.76;5.47;5.88;3.38;3.86;50000.0;33.7;3.95;3.92;3.48;4.0;-0.75;3.81;6.49;8.09;-0.02;0.07
V-507;T-4;C-7705;242525.0;2.01;4.64;4.27;4.45;3.44;370095.0;5.4;2.33;5.05;4.02;3.29;-0.29;-0.63;7.35;2.97;0.63;-0.05
V-247;T-11;C-7706;50000.0;101.13;5.65;5.12;3.64;3.41;63668.0;19.67;5.51;2.4;3.52;3.5;-0.75;3.81;6.49;8.09;-0.02;0.07
V-313;T-1;C-7707;526525.0;6.44;3.09;6.81;3.69;3.45;302096.0;37.78;2.78;7.74;3.81;3.23;0.63;-0.82;3.77;6.26;-0.05;0.11
V-234;T-10;C-7708;260674.0;32.73;1.96;5.2;4.47;2.8;191071.0;30.67;2.08;4.44;3.74;2.8;0.3;0.02;2.17;5.74;0.32;0.07
V-570;T-3;C-7709;281123.0;101.26;5.5;7.4;4.79;4.0;80630.0;42.46;2.47;6.73;4.28;3.62;2.74;1.31;8.27;7.23;0.26;0.13
V-154;T-14;C-7710;351183.0;130.75;7.64;5.19;3.93;4.0;209639.0;31.89;6.19;7.15;4.02;4.0;0.71;3.14;8.11;4.35;0.13;0.13
V-16;T-9;C-7711;224299.0;0.0;6.78;5.92;4.07;3.73;104623.0;0.0;8.11;5.57;3.48;3.39;1.21;0.8;6.51;5.35;0.25;0.14
V-142;T-8;C-7712;561997.0;0.0;5.14;3.42;3.2;3.18;154333.0;27.6;2.88;5.11;3.09;3.37;2.96;-1.56;7.53;1.73;0.03;0.08
V-361;T-12;C-7713;241466.0;11.43;7.41;4.42;3.62;3.34;238591.0;28.69;7.22;2.72;3.69;3.26;0.12;-0.63;8.5;6.2;0.0;0.11
V-609;T-10;C-7714;321611.0;45.77;2.83;5.59;3.17;3.28;242987.0;45.66;3.16;4.61;2.96;3.37;0.3;0.02;2.17;5.74;0.32;0.07
V-24;T-2;C-7715;52617.0;15.27;4.18;4.0;4.33;3.8;114283.0;6.36;5.04;5.91;3.65;3.52;-0.55;1.58;3.15;1.45;0.32;0.02
V-535;T-4;C-7716;62971.0;9.91;4.64;2.26;3.62;3.42;97131.0;27.92;1.51;1.28;3.24;3.38;-0.29;-0.63;7.35;2.97;0.63;-0.05
V-539;T-8;C-7717;1215613.0;0.0;6.98;2.67;3.71;3.68;309070.0;33.04;7.72;3.84;3.99;3.59;2.96;-1.56;7.53;1.73;0.03;0.08
V-114;T-3;C-7718;179054.0;100.33;6.85;4.87;2.79;4.0;50000.0;46.66;5.8;2.82;2.69;3.57;2.74;1.31;8.27;7.23;0.26;0.13
V-35;T-11;C-7719;50000.0;215.84;5.33;6.5;4.0;2.97;50000.0;43.9;3.81;4.56;4.28;3.19;-0.75;3.81;6.49;8.09;-0.02;0.07
V-497;T-3;C-7720;200858.0;33.83;8.2;5.23;3.12;3.77;50000.0;13.76;7.94;3.57;3.18;4.0;2.74;1.31;8.27;7.23;0.26;0.13
V-34;T-12;C-7721;351824.0;3.48;8.33;4.81;3.83;3.28;328060.0;8.75;7.71;4.36;3.61;3.36;0.12;-0.63;8.5;6.2;0.0;0.11
V-181;T-3;C-7722;1321976.0;53.43;7.54;5.92;3.51;3.08;339824.0;22.17;6.83;4.13;3.14;3.13;2.74;1.31;8.27;7.23;0.26;0.13
V-452;T-2;C-7723;69066.0;49.73;2.61;2.85;4.75;2.85;143805.0;20.3;2.6;4.28;4.04;2.8;-0.55;1.58;3.15;1.45;0.32;0.02
V-335;T-15;C-7724;66045.0;98.02;7.61;1.93;3.84;3.64;50000.0;24.42;7.95;1.53;3.8;3.72;0.26;3.14;8.77;2.53;0.09;0.22
V-205;T-12;C-7725;387957.0;0.0;6.37;4.65;3.91;3.66;343006.0;0.0;5.55;2.96;3.56;3.35;0.12;-0.63;8.5;6.2;0.0;0.11
V-582;T-10;C-7726;73200.0;35.61;3.07;4.79;3.04;3.62;54553.0;32.81;3.45;4.66;2.79;3.64;0.3;0.02;2.17;5.74;0.32;0.07
V-418;T-1;C-7727;249231.0;9.88;5.6;4.04;2.94;3.77;141680.0;52.31;7.93;1.22;3.05;3.38;0.63;-0.82;3.77;6.26;-0.05;0.11
V-43;T-4;C-7728;366749.0;11.53;5.79;6.06;4.46;3.49;483754.0;30.86;4.12;8.66;4.16;3.44;-0.29;-0.63;7.35;2.97;0.63;-0.05
V-82;T-14;C-7729;197040.0;2.42;7.0;4.12;3.72;3.86;123087.0;0.58;5.43;4.75;3.36;3.84;0.71;3.14;8.11;4.35;0.13;0.13
V-265;T-9;C-7730;790278.0;4.57;4.2;5.67;3.46;4.0;371313.0;2.57;2.71;6.62;3.48;4.0;1.21;0.8;6.51;5.35;0.25;0.14
V-666;T-7;C-7731;50000.0;67.64;4.96;6.39;2.98;4.0;180239.0;34.51;3.14;7.91;2.5;4.0;-1.12;1.07;6.13;3.79;0.46;0.13
V-596;T-2;C-7732;50000.0;116.12;4.77;4.76;3.6;3.55;50000.0;42.08;6.23;8.17;3.57;3.8;-0.55;1.58;3.15;1.45;0.32;0.02
V-429;T-15;C-7733;91291.0;139.6;7.39;1.74;3.04;3.71;68687.0;34.88;4.71;1.12;2.7;3.17;0.26;3.14;8.77;2.53;0.09;0.22
V-281;T-13;C-7734;336216.0;0.0;4.64;5.3;3.95;3.55;164335.0;27.81;5.69;2.36;4.2;3.49;1.15;-2.01;3.84;7.61;0.12;0.4
V-109;T-13;C-7735;962766.0;0.0;4.22;4.24;3.19;3.41;463754.0;18.39;4.98;1.02;3.22;3.37;1.15;-2.01;3.84;7.61;0.12;0.4
V-631;T-12;C-7736;118806.0;11.14;8.88;5.4;4.0;4.0;115514.0;31.24;8.74;5.16;3.86;4.0;0.12;-0.63;8.5;6.2;0.0;0.11
V-172;T-8;C-7737;535468.0;0.0;6.44;4.34;3.06;3.45;137397.0;31.22;4.26;7.88;3.02;3.34;2.96;-1.56;7.53;1.73;0.03;0.08
V-624;T-1;C-7738;75752.0;9.48;2.56;7.69;3.7;3.45;50000.0;55.89;1.42;8.1;3.77;3.44;0.63;-0.82;3.77;6.26;-0.05;0.11
V-3;T-12;C-7739;319487.0;11.69;6.21;6.59;3.74;3.67;312804.0;32.15;4.69;7.15;3.42;3.53;0.12;-0.63;8.5;6.2;0.0;0.11
V-260;T-10;C-7740;242764.0;36.21;2.98;6.83;3.57;3.57;204819.0;34.51;3.4;8.42;3.13;3.75;0.3;0.02;2.17;5.74;0.32;0.07
V-58;T-5;C-7741;50000.0;97.22;4.64;5.37;4.62;3.65;50000.0;35.2;7.59;1.48;4.38;3.91;-2.31;1.68;2.5;8.56;0.15;0.03
V-468;T-15;C-7742;222731.0;27.05;6.1;4.43;2.61;3.57;171619.0;6.24;3.73;5.74;2.58;3.63;0.26;3.14;8.77;2.53;0.09;0.22
V-536;T-12;C-7743;341416.0;13.93;6.55;5.68;4.16;3.59;336235.0;39.07;4.54;4.32;4.53;3.45;0.12;-0.63;8.5;6.2;0.0;0.11
V-202;T-10;C-7744;86185.0;0.0;3.88;4.62;3.67;3.88;63793.0;0.0;5.42;3.26;3.52;3.87;0.3;0.02;2.17;5.74;0.32;0.07
V-176;T-1;C-7745;624324.0;13.5;3.37;4.74;4.1;3.49;354079.0;69.67;2.68;2.84;4.05;3.66;0.63;-0.82;3.77;6.26;-0.05;0.11
V-121;T-12;C-7746;83982.0;12.07;6.95;6.81;2.5;3.46;68598.0;30.3;6.68;7.34;2.5;3.5;0.12;-0.63;8.5;6.2;0.0;0.11
V-179;T-5;C-7747;50000.0;75.61;4.96;8.79;4.58;3.96;102042.0;27.84;7.83;7.96;4.31;3.85;-2.31;1.68;2.5;8.56;0.15;0.03
V-661;T-1;C-7748;904480.0;0.0;5.43;4.43;4.2;3.44;591714.0;0.0;6.78;2.11;4.11;3.47;0.63;-0.82;3.77;6.26;-0.05;0.11
V-396;T-6;C-7749;50000.0;107.46;5.28;3.03;3.04;3.22;305627.0;22.96;7.84;1.13;3.23;3.2;-1.81;3.91;1.76;5.19;0.06;0.16
V-532;T-14;C-7750;146593.0;215.16;8.05;4.76;4.17;2.83;81939.0;52.66;7.88;5.9;4.12;3.0;0.71;3.14;8.11;4.35;0.13;0.13
V-662;T-10;C-7751;675368.0;4.54;3.96;3.51;2.96;3.37;524789.0;4.18;5.36;1.19;2.72;3.43;0.3;0.02;2.17;5.74;0.32;0.07
